task_id,total_magnetization,volume
mp-18788,0.0013437,149.7901564559183
mp-18792,0.0003785,252.30687551579092
mp-18805,2.9979004,121.7360313918703
mp-18846,2.99820215,542.8131921450582
mp-18855,6.0282162,388.72960258610277
mp-18862,0.00263275,245.189955151156
mp-18894,2.99660105,229.72528330283112
mp-18915,3.00002835,292.63280100302137
mp-18941,6.000000025,283.37903595114653
mp-18965,0.00289575,273.0706305889518
mp-19071,6.00416115,138.38756390273642
mp-19079,0.0,39.442322520670935
mp-19086,3.0002146666666665,208.83583833814464
mp-19113,2.999800775,247.80538862775018
mp-19118,2.9996568,137.12141218185718
mp-19141,1.095e-05,569.085223971473
mp-19151,11.0002228,369.6782436419176
mp-19161,3.00005785,242.2213679890244
mp-19164,3.0008731,127.50905006273095
mp-19187,3.0011138,278.0047612972079
mp-19196,9.0025006,212.66043805506587
mp-19198,5.7e-05,138.34577685433774
mp-19207,1.00288515,259.72660639014657
mp-19235,10.9927697,330.0692114292557
mp-19238,3.075e-06,463.8212296442422
mp-19248,3.000053,134.01289889793503
mp-19264,9.00000005,331.2594628223316
mp-19278,1.00167975,301.6934852748219
mp-19292,0.0,186.45356780115327
mp-19311,0.01069615,230.83551298867158
mp-19336,0.4220673,238.5081897607304
mp-19337,0.007959025,898.9761596349673
mp-19364,0.996865825,508.5995578283211
mp-19379,1.75e-06,284.1807941349194
mp-19424,2.625e-06,211.4318176382508
mp-19427,6.99585675,440.5314987288967
mp-19465,1.0010527,619.8018728829563
mp-19468,1.00263015,624.2234369904793
mp-19475,0.9999687,651.8819987432271
mp-19489,2.999985975,633.105883636493
mp-19495,1.00012015,641.4044289797598
mp-19504,0.007326225,682.1698167211397
mp-19759,5.5513954,117.4627956603489
mp-19786,0.00097075,142.0885438715395
mp-19804,0.6313702,112.01879057523081
mp-19807,0.9747815,110.5038113156847
mp-19809,0.008902825,143.99848041330927
mp-19850,5.0,47.379756999983336
mp-19905,0.016310875,127.77640322031615
mp-19939,0.6613768,86.52853854681875
mp-19955,0.0675538,129.6206957157044
mp-19971,0.0042276,47.3604086424795
mp-20038,6.455835,78.69975984062422
mp-20249,0.320756775,135.55267706586366
mp-20274,0.174307775,500.64362060366125
mp-20334,0.0070479,127.04381855262282
mp-20373,0.016924175,150.28319501255723
mp-20424,1.0567137,53.91830112833083
mp-20462,0.0240868,232.50755413303585
mp-20477,3.9156043,119.73880519503066
mp-20528,0.16472525,118.50034067257155
mp-20531,0.00038575,119.25636920024166
mp-20551,3.0254135,46.34753290850077
mp-20563,0.0281634,100.70544067490076
mp-20565,0.02276465,74.5607539741992
mp-20586,2.9989913,45.253628018834604
mp-20618,0.0001988,297.39532864432465
mp-20641,0.0007792,100.66144876940447
mp-20679,1.7032352,56.93732235691284
mp-2070,0.02569575,166.95656706348342
mp-20703,2.0316712,256.1578763603569
mp-20753,0.00620465,101.3470710920353
mp-20758,2.9999901,151.84296335679795
mp-20761,0.00884235,123.8924923039976
mp-20776,1.2064092,78.18679703378068
mp-20840,5.0089535,53.755749190280646
mp-20862,0.000721,103.82438563638827
mp-2090,4.4792815,22.989787388005283
mp-20926,5.8522899,121.9424406487867
mp-20966,2.9916765,150.74076605920524
mp-21130,0.3538737,71.06015401678397
mp-21171,4.1027353,46.92899457392006
mp-21178,0.1773893,295.5466273657588
mp-21286,0.048726625,155.80969381385302
mp-21299,0.04610495,233.86134230963765
mp-21317,2.992007525,497.8558211213692
mp-21339,0.1115246,115.3104836533334
mp-21404,0.99963605,245.29610616336709
mp-21407,6.8957327,210.572687141217
mp-21422,0.00103145,91.40157519562679
mp-21434,0.0003975,96.6854224092678
mp-21469,2.9743397,54.499466051203015
mp-21584,0.03421735,823.4122412156039
mp-21664,1.848166625,640.734629525867
mp-21792,4.001810925,1132.4883567014604
mp-21807,6.000000025,1020.6801404915085
mp-21856,3.004986975,304.36121240423796
mp-21978,3.0000000125,1098.956929937505
mp-22002,3.4496481,264.7238690123166
mp-22042,1.983301,358.67777369914296
mp-22091,3.0024597,224.0761068514341
mp-22112,3.0002646,279.25444460810326
mp-22125,4.4803318,78.25136932953191
mp-22136,1.5017239,229.30196540371074
mp-22150,7.255e-05,172.29103234309687
mp-22204,0.002551575,127.66748103650009
mp-22300,5.6626889,47.00148682894171
mp-22309,0.00670705,199.44161724020867
mp-22383,0.0391691,73.89744583394602
mp-22402,3.76169095,353.56218957828304
mp-22423,0.3190184,431.3694690312403
mp-22456,12.1416443,237.13555108541976
mp-22474,0.011548375,313.4179328205004
mp-22546,0.0008485,158.99166484610643
mp-22557,12.5827161,339.9749331933113
mp-22616,1.000221125,234.63049713342954
mp-22632,3.21939505,214.6078316818381
mp-22708,1.70856985,443.11436240070765
mp-22714,0.39116355,85.30056452096561
mp-22751,6.0921608,120.80650755855041
mp-22769,0.3173137,124.3109619706253
mp-22790,2.0,47.65511238606896
mp-22829,3.0082123875,1011.7258733802771
mp-22980,2.9951755,136.09534976864015
mp-23076,2.99798125,904.3307785537272
mp-23115,3.3623505,225.16394145088051
mp-23130,7.75e-06,258.1387589067733
mp-23240,3.0012184,65.43673097288773
mp-23366,0.570366275,1042.3947343878576
mp-23515,3.0000000083333336,2514.536425917414
mp-23578,3.0012795,455.7995880776381
mp-23580,10.76193735,718.250605630165
mp-23593,0.0008631,189.49799429417615
mp-23595,1.000438425,425.14138065793446
mp-23628,2.9941743,460.01741648865294
mp-23689,3.0138047,514.5664790463829
mp-23815,0.99791015,413.98190428643863
mp-23823,0.0069356,544.697153298496
mp-23853,3.0000002,113.58112708007044
mp-23965,1.00042165,377.4376150187828
mp-24003,3.019075,287.75732688098657
mp-24111,2.99982295,710.6989525315112
mp-24122,3.0138271,256.68784829545405
mp-24174,4.8521823,271.4664919317956
mp-24211,1.00802165,451.6853443223081
mp-24300,2.9869233,386.69530589415945
mp-24347,3.0000713,701.9494284495644
mp-24350,0.99905275,492.34809862898686
mp-24410,2.9999998,130.334554733872
mp-24447,4.998348725,1481.4204114766917
mp-24516,21.000266,434.14126436421964
mp-24536,1.00173085,388.14344602880624
mp-24624,0.99974135,523.7289919816467
mp-24706,0.1252732,445.56156332063745
mp-24853,5.8269691,122.45100739112861
mp-25232,3.0036889,181.48914376341543
mp-25270,1.00009465,352.54928980017223
mp-25289,1.6e-06,138.802124082978
mp-25383,3.00000015,137.70094399453328
mp-25464,1.0001541,262.00505813905664
mp-25465,1.19e-05,177.04037847743348
mp-25953,1.00033705,459.3470352571164
mp-25995,0.999758175,681.8407614201103
mp-25996,6.2e-06,680.8468389931822
mp-26015,0.0011566,706.0085250731246
mp-26021,3.00029745,515.0906086714307
mp-26087,8.0725068,922.0443548314206
mp-26135,2.16e-05,596.3276108583361
mp-26177,0.0001347,311.86751822158413
mp-26198,0.997304575,454.7441424729845
mp-26201,0.5236686,566.1190716683598
mp-26203,1.9090517,637.5952353605912
mp-26333,0.9976894,550.8832659815499
mp-26359,2.99852315,497.43539555780575
mp-26551,6.98708295,853.9614536248713
mp-26567,11.91994655,828.8226202165152
mp-26568,3.7943619,833.4995453972649
mp-26646,5.0,571.1205321178714
mp-26647,4.25e-07,497.1766969645109
mp-26662,1.000155075,475.56332018690733
mp-26724,1.00659,532.5865129866246
mp-26757,0.0057142,352.6879245536578
mp-26991,0.99885185,640.9417076409773
mp-26998,0.994259075,998.2232835901043
mp-27010,0.99995485,511.8322579064237
mp-27024,1.00359385,599.605645491403
mp-27043,2e-07,117.61386255270924
mp-27044,5.0176592,120.4378477283738
mp-27156,0.2806042,534.3012583279104
mp-27224,1.00042665,245.02249548992876
mp-27333,2.99738695,537.5938472026835
mp-27402,1.000348175,733.8252164480093
mp-27517,3.01844705,643.1061788979615
mp-27603,1.9256799,1147.392742433064
mp-27707,3.01406475,261.6492009140766
mp-2773,0.4087647,17.41222307272995
mp-27920,0.95902785,291.34142061000813
mp-28137,5e-07,651.023453568679
mp-28825,0.0,534.4977036300444
mp-28961,30.0000004,305.3061183460056
mp-29287,3.00581335,753.6974382886
mp-29308,5.3712956,243.33210002527525
mp-29758,1.0020345,725.9583486401218
mp-29812,3.02659315,976.9562976309015
mp-30006,2.9997405,428.8860326935258
mp-30033,3.0001579,83.56940749218836
mp-3017,3.0006619,542.9437673615456
mp-30176,0.02191015,175.3747779574317
mp-30272,0.5262358,832.1818986495884
mp-30551,5.0,46.50631822113434
mp-30555,1.9944595,52.92878248809206
mp-30921,1.4218311,252.85909929885122
mp-30922,0.7797536,246.83930053581759
mp-31126,2.3e-06,198.20324108473727
mp-31513,0.02827775,338.1095572480661
mp-31514,2.9998953,213.99764820265764
mp-31516,7.25e-06,392.12454748171535
mp-31517,7.25e-07,425.0979321356421
mp-31557,18.00000005,871.782353873801
mp-31560,0.99902595,509.1264653384908
mp-31572,0.99699105,505.7159223784842
mp-3210,0.0283908,71.08100447872278
mp-3340,0.6616033,52.82569268685931
mp-34146,1.00452925,142.65564646454504
mp-34457,0.13299576666666665,826.1339294111565
mp-34501,13.00000005,149.95816171091525
mp-35690,11.0130792,153.2795945347536
mp-36028,0.57643745,168.5701572936343
mp-3605,0.01286,84.49143286972821
mp-3623,4.0105449,46.318087977732745
mp-36447,1.75e-07,273.8979244828466
mp-3657,2.0,47.59174550474275
mp-36765,0.0468623,155.61475316570218
mp-3706,5.0011236,251.2370326437764
mp-37621,0.008263783333333333,409.39052428983626
mp-38683,8.00000005,138.02479320953518
mp-38802,2.5e-07,296.98247165889
mp-4022,2.31e-05,161.33215168641183
mp-4152,2.9959589,147.21894442283713
mp-41701,0.00296715,548.4273195628085
mp-42020,7.00873585,240.67495012929382
mp-4212,0.01434345,262.3923088579987
mp-4364,0.2244631,53.2726166285716
mp-4402,0.5114309,79.84278511974053
mp-4475,1.9773703,101.71694147140138
mp-4492,5.0,44.6001704479838
mp-4668,2.2406292,101.33060162038018
mp-4908,0.0411365,79.72873643805274
mp-493,0.0031898,52.21293365258086
mp-4955,1.9996901,47.68115080563575
mp-5019,0.0001524,65.6461745225066
mp-504230,1.9974884,450.33405476458705
mp-504231,6.99999995,481.11914504229003
mp-504423,15.00000005,277.22103128804116
mp-504552,0.995816775,426.06192853546116
mp-504708,2.9499623,277.6856440506685
mp-504771,0.046319,346.42632218653154
mp-504854,1.475e-06,437.99123936590354
mp-505037,0.999735325,503.14607695896666
mp-505087,1.0534017,380.7713542258625
mp-505097,0.76678005,479.22997930698523
mp-505176,0.1230537,672.1926343352616
mp-505193,0.9985319,491.1137067638886
mp-505217,6.000000025,414.337756567037
mp-505235,0.998693875,591.4079659424409
mp-505246,8.99223965,441.079663774993
mp-505247,0.15992825,483.7110569696186
mp-505313,15.3899155,129.0263791978053
mp-505391,3.0030571,272.89524808058746
mp-5054,1.2936028,77.47665795375376
mp-505537,17.5107883,286.39929247146443
mp-505543,0.009065625,354.9684933332659
mp-505544,18.3304668,292.94721607251495
mp-505669,1.069795025,503.9822570496302
mp-505731,0.894144,792.6839072793723
mp-505732,1.0359299,384.0051170959323
mp-505812,9.00000005,547.6324154896022
mp-510223,4.83649575,882.477424247671
mp-510271,1.955e-05,926.2951355221888
mp-510308,1.00136365,982.1477196580796
mp-510449,0.99929215,705.3358143359146
mp-510486,0.07978465,391.0367677919627
mp-510532,0.94195195,569.3098563147105
mp-510629,2.4861437,685.8366079186436
mp-510717,29.0014425,278.3454873654512
mp-510760,2.2825e-05,351.4165675148947
mp-5112,0.01397,78.76621606501745
mp-5131,0.1294698,257.20234570422326
mp-5149,0.0131914,53.28717375756493
mp-530277,1.03606655,699.0747434428606
mp-530381,0.2007793625,547.8114145227678
mp-530742,6.24998665,593.9393516740913
mp-530941,7.000003741666667,921.231545171749
mp-531078,0.95482685,791.4836216691589
mp-531245,5.98978526,842.5535720144792
mp-532300,12.2488015625,619.6218415108691
mp-532301,83.0175085,695.5915200603326
mp-532715,11.99999995,992.7389834890947
mp-532810,2.9995159,777.0623290156344
mp-5396,6.0,54.62953264414145
mp-540064,0.0,479.5075453304351
mp-540093,0.00079785,392.0405148168003
mp-540204,1.24578355,489.766567182763
mp-540391,0.0218868,372.60239237163626
mp-540469,8.9981898,251.27896988690102
mp-540530,3.0015889,230.21903293687467
mp-540548,1.00197725,544.7107286825337
mp-540730,1.00360005,546.7706045357579
mp-540759,3.0013004,687.236733834859
mp-540833,4.12851165,298.0370528454497
mp-540842,3.6603229,364.1303371761115
mp-540947,2.99946975,436.0528718076555
mp-541574,0.999997625,511.78990776435603
mp-541595,0.0544136,337.33471424073485
mp-541814,1.00637575,461.0001393651109
mp-541830,0.21453446666666667,687.2347874582548
mp-541852,18.4522985,284.7853497164245
mp-541894,0.01026365,348.3162450165792
mp-542284,0.99982925,746.5626215751431
mp-542299,0.17187805,589.1934586612468
mp-542434,0.88398665,344.84634109825595
mp-542488,0.00617075,365.88912242412664
mp-542727,19.8386965,280.27168648688576
mp-542739,15.7647291,295.5554359996008
mp-542899,0.96667865,244.8730171023685
mp-542902,3.03846715,679.6051317446235
mp-542935,4.57197425,733.3049452588812
mp-542948,0.09841805,375.83732318379015
mp-542985,7.1065236,74.74735737689646
mp-542988,7.138208,80.8218128610262
mp-543090,10.0003867,604.8776326440892
mp-543091,0.05650815,600.2617887074534
mp-5436,5.4594807,44.476975772627036
mp-545646,3.0056189,222.22520869273234
mp-545769,0.5611315,246.30184360759822
mp-546936,1.13e-05,160.68177895275113
mp-5481,0.58961715,476.0500112453107
mp-548805,0.003393,146.17447429191347
mp-5501,1.8440188,91.31788934840235
mp-550220,1.5,227.07110846135834
mp-550274,3.0000613,130.21787483195888
mp-550300,1.9981655,260.91390982681986
mp-550479,2.295e-05,388.9011232071462
mp-550781,0.5516411,262.59701443665136
mp-550898,5.9995028,163.4635768390247
mp-550950,2.0014953,201.7678731337942
mp-551131,0.02025465,233.25360786271483
mp-551407,1.55e-05,152.6924532021476
mp-551706,6.47e-05,267.8779252610442
mp-5526,0.0081846,80.71145424528235
mp-553000,6.0000411,176.78171173053443
mp-554222,3.0005691,136.20951235546877
mp-554689,4.15e-06,134.40899724309304
mp-555101,0.0785609,182.29683662893765
mp-555143,0.00011815,221.13520073145474
mp-555162,2.9902235,144.08021811551296
mp-555558,0.133616275,303.191573178205
mp-555908,1.215e-05,72.52076693859269
mp-556007,9.35e-06,398.1906017141298
mp-556076,0.11675575,244.03447780719642
mp-556101,0.99907425,188.76325610603408
mp-556360,3.0002654,130.86808133968327
mp-556447,3.0045078,112.46908195025824
mp-556492,2.9979955,107.17854165095699
mp-557018,1.9953997,100.7675074377023
mp-557221,0.267739825,1172.1964120642283
mp-557230,6.0012469,1163.8259160036876
mp-557981,2.9999999416666667,2543.1356263748007
mp-558911,0.06455225,401.394439833033
mp-559435,9.5e-07,111.99726393477451
mp-559473,4.0004078,102.06396541125353
mp-559959,3.0055996,122.62111949165896
mp-5603,0.062633825,381.34999993130486
mp-560663,2.0218986,93.94477513449131
mp-560723,3.0027245,125.0960317473014
mp-560878,4.9622721,166.14507052145734
mp-561319,2.9990207,114.98067880072621
mp-561556,0.2766161,1091.671765649941
mp-561564,0.69252435,729.6299537763626
mp-561583,20.88840505,453.79995786130814
mp-561632,1.225e-06,440.76847843151626
mp-561705,0.982820825,1385.4025778540795
mp-561722,0.1960311,318.133576874061
mp-561744,1.945e-05,298.8002292988095
mp-561781,0.3276592,242.3055483646958
mp-561830,0.04721685,321.51074932430686
mp-561875,0.115051475,683.1433317718618
mp-561911,2.9930561,677.4722173860412
mp-561940,4.855e-05,275.9157743030896
mp-561965,3.005329175,742.7405278021096
mp-562004,4.54e-05,1126.7979911427487
mp-562027,2.9948342500000003,648.3023292264847
mp-562076,0.82234785,839.7704564669999
mp-562127,0.173520275,835.8716648465472
mp-562140,3.095376475,1264.5743568944386
mp-562172,0.998527975,757.9528303744825
mp-562194,0.0004827375,1273.633003256245
mp-5622,1.4439841,74.33500360345283
mp-562226,3.118528,574.210860591655
mp-562327,0.99275735,837.1620164247685
mp-562339,0.9158527,735.640757801496
mp-562349,1.0535523,915.8980945036592
mp-562378,0.0001943,1152.6867637350588
mp-562382,0.999445275,703.7472651148803
mp-562390,3.01061675,790.3900163786823
mp-562404,2.99352025,549.773331340511
mp-562419,2.99979525,1178.4116101442087
mp-562428,0.9996673,499.92715803307044
mp-562435,12.00000005,673.4041816468388
mp-562436,3.975e-05,654.8672716530065
mp-562437,1.00149505,1190.7220630852298
mp-562450,0.35068965,627.7498882488383
mp-562466,0.053993775,259.7974268506855
mp-562506,34.009888,651.6716108357828
mp-562546,4.833990525,1280.4734004689785
mp-562568,0.00012855,321.00414325863204
mp-562649,1.8844079,344.16681535905747
mp-562662,0.9997641,717.9406295998808
mp-562669,2.783002375,865.8613908126666
mp-562742,9.00000005,531.6560221593348
mp-562762,1.925e-06,969.668829980689
mp-562771,32.0892603,563.4101728465324
mp-562801,1.96921005,1423.6528965047958
mp-562836,0.180435475,706.6589256856511
mp-562862,0.942923175,636.3650171777142
mp-562894,7.998500625,840.8956649839956
mp-562909,9.002414466666666,642.3032981809569
mp-565434,16.5352869,468.5226031266888
mp-5671,0.0179804,83.31095334883321
mp-567548,3.01065075,626.3965875596836
mp-567620,2.9792321125,1007.0883926954808
mp-567712,0.00327895,120.81567744518514
mp-567747,1.3353657,166.2776296627167
mp-567981,3.0140788,46.92481468457812
mp-568056,0.003431,348.2312311013375
mp-568314,2.992147,1355.265172828846
mp-569001,1.9972286,217.6254748591311
mp-569298,0.0259913,83.40458494255381
mp-569323,3.0100352,1809.6863124872004
mp-569383,0.016925125,789.2990318380176
mp-569610,2.7247233,89.56522237761564
mp-569674,1.6779324,86.46837952319287
mp-569753,3.0225227,248.2813224526188
mp-569871,1.0579266,240.15570913758356
mp-569882,0.70454405,1385.101511153237
mp-570091,2.275059,107.05721322785654
mp-570203,0.155514375,387.1835414911862
mp-570430,0.010822575,152.38457520731706
mp-570456,8.1227233,87.23481050271536
mp-571008,1.6296381,85.74641895676362
mp-571203,0.0018464,92.68961527896349
mp-571242,2.978782425,896.1879165178784
mp-571314,1.00090035,821.8303242825142
mp-571343,2.2470953,112.87759936955537
mp-571382,1.6301442,84.42760704527198
mp-571471,0.05155755,376.4400294921793
mp-572292,7.000000025,373.48917024894916
mp-572871,2.9968194,311.0735346329415
mp-573016,3.9997634,1050.1963964378904
mp-573240,17.42407925,588.3375122494228
mp-573563,1.376636,72.13919990502518
mp-580140,0.6378113,368.7839591502964
mp-581171,0.5882324,757.8258385588675
mp-583,0.000236125,107.41288015263828
mp-583224,0.0566089,343.16755595191927
mp-583967,0.6284285,717.1113736274093
mp-584122,3.02720475,523.6490224421523
mp-584674,0.999804925,823.5191368176276
mp-600233,0.953490075,1013.2856122917757
mp-601334,2.9999735,385.58803658366884
mp-601820,9.1227511,46.2209088152914
mp-601842,36.6574451,185.16551481983797
mp-601848,37.2877215,186.14531848485615
mp-606338,4.019448175,849.5665520815402
mp-6080,3.0181038,419.1510938493058
mp-6084,0.1119416,987.6424630713964
mp-610190,1.3630886,598.6277208203579
mp-610706,4.9676853,185.3562553676309
mp-6186,8.963016675,774.0498777889609
mp-622183,6.000000025,427.88201267411955
mp-622214,6.0005072,1338.700237858697
mp-622353,8.994673075,896.8405875700745
mp-626708,3.0001823,44.28450338099984
mp-639154,28.3995337,283.9161578487884
mp-640095,1.5e-06,463.3656558814268
mp-641497,0.996493825,1025.9808393764401
mp-641526,36.7376206,186.47608840390964
mp-641621,9.3895704,313.4241974251434
mp-643125,1.0000466,1285.249035086854
mp-643913,1.00448235,242.44635309928037
mp-643923,0.347277825,273.4478804523079
mp-643954,0.0018019,458.08440935607496
mp-645208,6.44333665,489.503980440522
mp-645286,13.9869005,188.31910701452466
mp-645301,0.996279175,948.8340562217385
mp-645487,0.9996114,1006.0380479902282
mp-646599,12.000000075,1014.9000298242343
mp-646670,14.4528065,438.16073160025155
mp-647152,0.811291525,6228.471364423636
mp-6498,2.9929179,146.78579549890082
mp-654372,3.0070533708333334,5042.71055661521
mp-670,0.04702815,76.63821570794292
mp-672294,6.8703514,77.43315018761095
mp-672652,0.0137453,366.02584421941935
mp-674388,7.0142168,271.73756468079597
mp-675115,8.2597348,424.0366544068851
mp-675208,1.2193617,614.8567290690871
mp-675526,0.09995941666666668,223.9314263403478
mp-677295,5.000109,542.918808363741
mp-680606,0.06366945,532.5758437693453
mp-683773,2.9999340958333334,2197.9519016049007
mp-684732,0.0010932625,602.8439595321713
mp-684822,2.485854,1165.0615239633253
mp-684829,10.3928668,915.967969720697
mp-685129,0.00647035,1140.8623394253868
mp-685142,2.49815705,491.2878637480179
mp-686514,4.646114,3339.2008809103672
mp-689943,1.03e-05,354.3688617784021
mp-690004,1.7e-06,235.75032928704812
mp-690511,0.0001635,457.04181680963404
mp-690515,2.9937946,250.97113534489927
mp-690537,8.9757792,533.2702709595168
mp-691111,13.000000049999999,454.32516025165216
mp-694918,2.01913745,990.7034880083196
mp-694942,15.00000005,767.4487379245478
mp-694946,2.9999999,297.41989250490866
mp-694992,2.9997153,420.05756460218106
mp-695883,0.8509967,874.722506311622
mp-697551,0.00920995,690.4096768473374
mp-698277,2.99985875,1907.3736975502131
mp-698692,1.9612458,690.9035925006621
mp-699375,23.0299967,300.2065556475497
mp-699575,3.00036193125,879.1468013139676
mp-699599,2.99672655,1173.7455012640373
mp-704097,12.6117381,1556.1434582009053
mp-704240,0.9974853333333332,522.4900224430282
mp-704577,1.9595309,759.6229205413529
mp-704890,0.69542955,1075.727955727869
mp-704992,0.04783599375,1115.8048224695333
mp-705094,0.14468735,507.0708902973396
mp-705159,5.9999285,2311.4111319474855
mp-705347,19.0000001,858.7224502167462
mp-705372,0.333066875,1241.9396246828098
mp-705373,0.4106086,1184.6816373844267
mp-705379,30.4700008,1073.7524202895627
mp-705429,9.00000005,1069.9165901665529
mp-705563,87.0019955,727.9768602068345
mp-705640,2.3779831,679.155228987725
mp-705847,0.0075884,203.76678460742826
mp-706228,3.01310135,1002.8725370598952
mp-7072,0.0570279,78.72415887595419
mp-7116,0.00010665,346.02841166814954
mp-721058,4.66125e-05,737.1276580880951
mp-721246,0.6770958,562.453759785756
mp-7250,0.9802469,181.26365603115374
mp-735475,3.0030139,632.3087466638103
mp-735556,0.8479306,447.1545823703471
mp-735568,2.99691445,1047.0749172285862
mp-744574,0.9995943,375.4777079398282
mp-746371,6.001616675,722.2895678526602
mp-746692,0.31598955,692.1692895403305
mp-752462,0.0321374,101.20389607996164
mp-752487,21.0,323.9906215068463
mp-752494,3.305e-05,813.4624342379984
mp-752513,0.0346934,211.03401561633558
mp-752534,0.0001239,214.0442426730745
mp-752570,2.1109225,144.56233557119847
mp-752595,16.9967483,219.95830958244807
mp-752613,0.999833275,228.5001761928931
mp-752660,5.915e-05,347.96691243257715
mp-752664,3.00036225,180.5978708294577
mp-752707,0.000342625,294.86890680253447
mp-752749,0.04742895,207.40367395276294
mp-752780,12.996643,207.07253721667652
mp-752797,18.9962494,215.65481017435891
mp-752800,2.475e-06,587.7858169214597
mp-752808,14.9774421,266.3271743736689
mp-752818,22.0000001,322.71863187696715
mp-752854,0.0157391,141.55628687057217
mp-752862,1.9978061,177.62938941321852
mp-752876,5.8550388,131.05105852392168
mp-752884,0.00324165,213.2011961411501
mp-752894,6.9953912,179.01890618626018
mp-752914,1.04251885,137.4306672060796
mp-752940,7.0067969,73.19517309243027
mp-752945,0.3714905,68.01294454673986
mp-752962,22.9999991,187.02444127364203
mp-752979,10.9977427,206.20056600187758
mp-752999,4.1719373,140.0934827053112
mp-753013,11.003761,148.47622856409802
mp-753026,0.6028114,207.1137448730862
mp-753037,11.0082289,215.12327983876213
mp-753038,6.30924815,206.93988596281628
mp-753039,11.0009064,215.47667508368832
mp-753116,0.0123754,209.04826186828618
mp-753150,10.986354,145.81208504871915
mp-753177,2.0062174,138.83892373653174
mp-753184,1.75152805,140.49846106976761
mp-753222,12.9999626,156.98648610255398
mp-753224,6.993718,186.95703482673756
mp-753284,3.2e-06,493.8705570994317
mp-753286,3.0031058,249.34084105757532
mp-753292,7.0613206,245.88464764487253
mp-753312,0.00858705,176.58212414444998
mp-753328,20.0000001,188.7926595216271
mp-753348,12.00000005,149.88971249636728
mp-753358,2.9911998,290.07782295363035
mp-753366,0.3485417,136.57859281169712
mp-753408,0.0018367,133.1139233817224
mp-753409,8.9935354,73.70552695107256
mp-753426,9.0016842,315.0978360511818
mp-753442,0.99855905,315.18461689998117
mp-753453,0.02253405,184.6142783918013
mp-753470,0.1872628,184.70037931022287
mp-753487,0.4229815,119.38897258742048
mp-753507,4.9443956,138.17004438091942
mp-753545,19.00263,334.87600267723997
mp-753551,0.1058181,129.19991651566764
mp-753569,1.6383234,216.84916067429305
mp-753590,2.0173245,147.37624196834008
mp-753687,1.5563026,110.08810593381857
mp-753804,6.9989501,180.72772540232273
mp-753876,0.00028275,212.6922156339278
mp-753919,2.0218557,144.137311750257
mp-753984,0.9917912,141.07472124159833
mp-753987,19.0052738,332.46940212027687
mp-753992,1.98798895,112.71986320984168
mp-754108,8.002907,140.65544680179545
mp-754121,6.015e-05,171.8286692598562
mp-754127,0.7136615,359.3111962622729
mp-754169,11.0197114,156.59680693078403
mp-754170,1.95e-06,251.45467328029105
mp-754195,13.0038818,145.99197888089427
mp-754232,9.0006995,155.3270754179703
mp-754275,4.413558,260.09094869621106
mp-754280,5.42e-05,196.37239246781925
mp-754286,10.00000005,211.84611839992843
mp-754313,4.9905572,201.6211140616944
mp-754437,5.0,245.18443123749742
mp-754447,0.9914835,307.8421769532399
mp-754522,1.0002175,317.2736219524039
mp-754571,21.0042854,323.8027949824505
mp-754576,8.9990961,133.85806677805948
mp-754682,11.001086,134.007678257015
mp-754687,18.0000001,321.7073708336613
mp-754688,12.0000001,203.65319469336671
mp-754704,12.9975046,157.95947785219155
mp-754733,7.0,270.3865100166133
mp-754774,0.0686069,213.55484926744592
mp-754780,3.0022371,146.97517530442101
mp-754784,12.0,284.75078274368366
mp-754817,18.9994093,214.26498706759696
mp-754820,1.2425e-05,536.4887340135299
mp-754832,15.0000001,222.62886238534622
mp-755029,14.0,232.8080308985178
mp-755124,6.695e-05,207.79051592860242
mp-755133,2.9983902,48.59290552150625
mp-755166,0.001669225,169.21955348543906
mp-755297,3.0006687,44.11789058561146
mp-755343,11.0106258,142.81305970621148
mp-755354,2.08782875,142.05108488194304
mp-755360,0.9996744,124.737303774067
mp-755386,0.082154725,276.1645209925775
mp-755387,7.00200775,293.6243800053063
mp-755442,19.007542,151.62385742298
mp-755475,7.0,210.75571817611706
mp-755498,6.9990792,146.1861483414758
mp-755508,1.025932175,233.0848168416847
mp-755555,14.0,211.42063000418693
mp-755577,20.0000001,157.5302218135335
mp-755593,0.99979295,164.41559394241372
mp-755620,1.5120704,199.21950305064775
mp-755622,6.72e-05,253.7103038491567
mp-755744,10.00000005,208.96979027768845
mp-755778,5.6080294,247.95262582681966
mp-755811,3.9969582,424.73364413283997
mp-755838,0.0463017,211.24888186300524
mp-755858,3.9961184,184.64643173960494
mp-755872,8.99332665,315.7199498832713
mp-755897,10.0,213.33454037225147
mp-755926,0.00212005,141.08022290247052
mp-755939,8.9985096,194.1772003976363
mp-755973,13.6583516,283.00326757535794
mp-755994,0.0,264.7073931296644
mp-756072,5.0046809,105.5346261418439
mp-756102,0.987111525,182.3366975439391
mp-756157,14.9829047,145.6262334947192
mp-756184,0.0218765,143.05986849771227
mp-756196,0.02844835,260.275135358254
mp-756207,3e-07,182.15699460900382
mp-756225,3.6586093,159.25863444161504
mp-756292,15.01966015,283.01558617965156
mp-756302,14.0000001,148.9151503480923
mp-756305,0.404364475,623.0879842516598
mp-756324,12.4617785,150.36522660687473
mp-756337,2.0019623,290.7221781261146
mp-756360,0.9975574,295.21009869325275
mp-756378,0.99920135,318.1049918396717
