cif_id,chgnet_total_magmom_muB,chgnet_site_magmoms_muB
mp-1222067,19.064356088638306,"[2.98598051071167, 2.8462491035461426, 2.8462493419647217, 2.985983371734619, 1.2743382453918457, 0.5918763875961304, 0.6133537292480469, 0.6144432425498962, 0.5400700569152832, 0.6231887936592102, 0.540069580078125, 0.6133514642715454, 0.6231902837753296, 0.5918755531311035, 0.6144438982009888, 0.032944679260253906, 0.0312502384185791, 0.031276702880859375, 0.0329442024230957, 0.031276702880859375]"
mp-757448,20.38397067785263,"[2.832564353942871, 0.9792584180831909, 0.9792585372924805, 2.83839750289917, 0.49678075313568115, 2.8383994102478027, 0.9792580604553223, 0.979259729385376, 2.832563877105713, 1.3032186031341553, 1.343199372291565, 0.48303645849227905, 0.08824354410171509, 0.09425429999828339, 0.06030905246734619, 0.12416848540306091, 0.09684635698795319, 0.09684634208679199, 0.09684646129608154, 0.0968465805053711, 0.060309141874313354, 0.1241682767868042, 0.09425422549247742, 0.08824345469474792, 0.09435980021953583, 0.0943598598241806, 0.09435984492301941, 0.0943598747253418]"
mp-531078,6.852967530488968,"[0.0009652078151702881, 0.0007487237453460693, 0.0005851089954376221, 0.0004394054412841797, 0.00035187602043151855, 0.0005810260772705078, 0.0004477202892303467, 0.0004523545503616333, 0.000973820686340332, 0.0007793903350830078, 0.0007398724555969238, 3.8504600524902344e-05, 0.0007535219192504883, 0.0009595751762390137, 0.0009682774543762207, 3.30507755279541e-05, 0.000763624906539917, 0.0005991160869598389, 0.0007368624210357666, 0.0024900734424591064, 0.0007683932781219482, 0.0024989843368530273, 0.0004537254571914673, 0.000602424144744873, 0.00038743019104003906, 0.0007619559764862061, 0.4475046992301941, 0.42640936374664307, 0.4202413856983185, 0.43971842527389526, 0.4490325450897217, 0.14264050126075745, 0.20147085189819336, 0.08756840229034424, 0.08839091658592224, 0.14261779189109802, 0.43882882595062256, 0.14008453488349915, 0.08821451663970947, 0.42567360401153564, 0.4332939386367798, 0.42482826113700867, 0.42409950494766235, 0.4346287250518799, 0.42009252309799194, 0.13962072134017944, 0.20294836163520813, 0.08761945366859436, 0.0057167112827301025, 0.004394650459289551, 0.007645845413208008, 0.005650132894515991, 0.007238149642944336, 0.007078945636749268, 0.008701682090759277, 0.009431958198547363, 0.007447689771652222, 0.009434312582015991, 0.008156657218933105, 0.00710490345954895, 0.008215844631195068, 0.009451895952224731, 0.00869634747505188, 0.0072630345821380615, 0.005619466304779053, 0.008140772581100464, 0.006429463624954224, 0.007342129945755005, 0.0076077282428741455, 0.0037742257118225098, 0.004452049732208252, 0.006535738706588745, 0.004848301410675049, 0.0039205849170684814, 0.004490941762924194, 0.005633026361465454, 0.004671424627304077, 0.004598498344421387, 0.004044711589813232, 0.004749655723571777, 0.006563782691955566, 0.007561981678009033, 0.007374793291091919, 0.006401807069778442, 0.003801316022872925, 0.008115112781524658, 0.008138865232467651, 0.008206784725189209, 0.008647829294204712, 0.008206367492675781, 0.009444594383239746, 0.00816124677658081, 0.007472634315490723, 0.008705109357833862, 0.0075900256633758545, 0.00467991828918457]"
mp-1222148,19.6784006357193,"[2.8224692344665527, 2.8373589515686035, 2.837362766265869, 2.8224616050720215, 0.6417200565338135, 0.6186877489089966, 0.6155382394790649, 0.8166012167930603, 0.7207536101341248, 0.7207513451576233, 0.615537166595459, 0.6186865568161011, 0.8165991306304932, 0.6417221426963806, 1.3717159032821655, 0.031178593635559082, 0.03117835521697998, 0.03113257884979248, 0.033472657203674316, 0.03347277641296387]"
mp-1188111,8.244578927755356,"[0.03074437379837036, 0.011745572090148926, 0.011749625205993652, 1.391261339187622, 1.3912614583969116, 0.23480480909347534, 0.23261117935180664, 0.23261207342147827, 0.7553608417510986, 0.7536513805389404, 0.753652811050415, 0.7608097195625305, 0.7589271068572998, 0.7589280009269714, 0.041642844676971436, 0.04164287447929382, 0.041586488485336304, 0.04158642888069153]"
mp-775864,34.607986614108086,"[0.030298031866550446, 0.03029773384332657, 0.6620712876319885, 0.6620715856552124, 2.7604665756225586, 2.7797489166259766, 0.5833675861358643, 0.5833693742752075, 2.760467529296875, 2.779750108718872, 0.6620786190032959, 0.6620784997940063, 0.6620762348175049, 0.6620768904685974, 0.6620774865150452, 0.6620784997940063, 0.6620770692825317, 0.6620758771896362, 2.760470151901245, 2.760468006134033, 2.779749870300293, 2.7797491550445557, 0.6620696783065796, 0.6620683670043945, 0.02134917676448822, 0.15252110362052917, 0.15252068638801575, 0.1525213122367859, 0.02134925127029419, 0.1525213122367859, 0.021348580718040466, 0.5115520358085632, 0.014301866292953491, 0.01430213451385498, 0.014301672577857971, 0.014301463961601257, 0.027033090591430664, 0.027032747864723206, 0.021348655223846436, 0.02134832739830017, 0.02134844660758972, 0.15252214670181274, 0.15252181887626648, 0.1525229811668396, 0.15252339839935303, 0.02134855091571808, 0.02134855091571808, 0.152521014213562, 0.15252119302749634, 0.15252017974853516, 0.027032852172851562, 0.15252095460891724, 0.5115499496459961, 0.0270327627658844, 0.02134867012500763, 0.021348685026168823, 0.0213489830493927, 0.021348923444747925]"
mp-530277,5.784642696380615,"[0.0007150471210479736, 0.001120060682296753, 0.0011481046676635742, 0.0007155239582061768, 0.000779569149017334, 0.0007278323173522949, 0.0014353692531585693, 0.0010071098804473877, 0.0009368062019348145, 0.0009365975856781006, 0.0011543035507202148, 0.0014358162879943848, 0.0007279813289642334, 0.0006143748760223389, 0.0007796287536621094, 0.0011482536792755127, 0.0006147027015686035, 0.001119852066040039, 0.0011549592018127441, 0.0010072290897369385, 0.12304306030273438, 0.11171749234199524, 0.11144483089447021, 0.23431774973869324, 0.10955989360809326, 0.12419408559799194, 0.11141186952590942, 0.23611295223236084, 0.1241602897644043, 0.2335624396800995, 0.03986841440200806, 0.23424369096755981, 2.742422103881836, 0.0398639440536499, 0.04049712419509888, 0.11166232824325562, 0.04055914282798767, 0.03990203142166138, 0.03976261615753174, 0.2335660457611084, 0.2360803186893463, 0.1094772219657898, 0.00896976888179779, 0.008656725287437439, 0.008969560265541077, 0.008658438920974731, 0.007787331938743591, 0.008963346481323242, 0.006419718265533447, 0.008544832468032837, 0.008974149823188782, 0.010241866111755371, 0.008975580334663391, 0.00785297155380249, 0.007535770535469055, 0.008996576070785522, 0.007535457611083984, 0.008593350648880005, 0.008551612496376038, 0.010238796472549438, 0.008656531572341919, 0.008531704545021057, 0.008545786142349243, 0.006324261426925659, 0.006391376256942749, 0.008961871266365051, 0.007695242762565613, 0.006419867277145386, 0.007788807153701782, 0.00623476505279541, 0.008625268936157227, 0.008626192808151245, 0.00623282790184021, 0.00865820050239563, 0.006418406963348389, 0.007694542407989502, 0.006394624710083008, 0.006325811147689819, 0.008530646562576294, 0.008550763130187988, 0.008592665195465088, 0.008996769785881042, 0.007852047681808472, 0.006419092416763306]"
mp-761081,33.41968508064747,"[0.019852936267852783, 0.020220905542373657, 0.011551931500434875, 0.019163161516189575, 0.019780784845352173, 0.019277215003967285, 2.883765459060669, 2.818054676055908, 2.8241214752197266, 2.852733850479126, 2.8611502647399902, 2.8353772163391113, 2.8620903491973877, 2.8096275329589844, 2.790287494659424, 2.7406516075134277, 2.8355727195739746, 0.147322416305542, 0.14231479167938232, 0.06103408336639404, 0.0891541838645935, 0.0832354724407196, 0.08362078666687012, 0.09639203548431396, 0.08536949753761292, 0.05407989025115967, 0.08370932936668396, 0.06739988923072815, 0.08621138334274292, 0.07769656181335449, 0.08546379208564758, 0.07865166664123535, 0.07115831971168518, 0.06665265560150146, 0.0711260735988617, 0.07904109358787537, 0.06441342830657959, 0.09400701522827148, 0.08567306399345398, 0.09214946627616882, 0.08607882261276245, 0.09616401791572571, 0.06828576326370239]"
mp-562771,20.984852895140648,"[0.013248860836029053, 0.0082319974899292, 0.014495849609375, 0.013249009847640991, 0.008232295513153076, 0.014495790004730225, 0.008281886577606201, 0.008281946182250977, 2.0620310306549072, 2.696786880493164, 1.3834673166275024, 3.008655548095703, 1.3834691047668457, 2.0620388984680176, 0.6560808420181274, 3.0086560249328613, 0.6560825109481812, 0.6051290035247803, 0.656122088432312, 0.0412101149559021, 0.06414055824279785, 0.06414063274860382, 0.03237535059452057, 0.09310892224311829, 0.09310963749885559, 0.04121014475822449, 0.0931096076965332, 0.04121020436286926, 0.0412103533744812, 0.041210055351257324, 0.24371975660324097, 0.0412101149559021, 0.0931093841791153, 0.06414055824279785, 0.24371588230133057, 0.06414082646369934, 0.24371623992919922, 0.24371588230133057, 0.06414014101028442, 0.09310950338840485, 0.24372071027755737, 0.06414029002189636, 0.09310950338840485, 0.243716299533844, 0.032375335693359375]"
mp-1224620,6.730975538492203,"[0.010401606559753418, 0.010401368141174316, 0.006877422332763672, 0.006877422332763672, 0.7473062872886658, 0.7473068833351135, 0.40454161167144775, 0.4045414924621582, 1.208414912223816, 0.31805020570755005, 0.31721025705337524, 0.3180486559867859, 1.2084147930145264, 0.3180501461029053, 0.31721043586730957, 0.31804853677749634, 0.02342364192008972, 0.02242627739906311, 0.023423582315444946]"
mp-1226575,9.909266725182533,"[0.5200822949409485, 0.5200831294059753, 1.2046629190444946, 1.2046637535095215, 0.10983258485794067, 1.0120964050292969, 1.0002987384796143, 1.0120967626571655, 0.1098325252532959, 1.0120964050292969, 1.0002987384796143, 1.0120971202850342, 0.044443488121032715, 0.044443488121032715, 0.047831177711486816, 0.04783129692077637, 0.0065758973360061646]"
mp-1106274,6.992588549852371,"[0.02945953607559204, 0.2732623815536499, 0.2730485796928406, 0.2732853889465332, 0.2730482220649719, 0.273284912109375, 0.2732622027397156, 0.8454068899154663, 0.8453919291496277, 0.8455498218536377, 0.8454070687294006, 0.8453909158706665, 0.8455500602722168, 0.04187434911727905, 0.041871726512908936, 0.04187425971031189, 0.041874438524246216, 0.04187175631523132, 0.04187411069869995]"
mp-1188251,6.675966769456863,"[0.028593003749847412, 0.22751343250274658, 0.22774171829223633, 0.22773778438568115, 0.22774189710617065, 0.2277381420135498, 0.2275133728981018, 0.8401024341583252, 0.8402007818222046, 0.8400835990905762, 0.8401026129722595, 0.840199887752533, 0.8400839567184448, 0.04010400176048279, 0.04009923338890076, 0.04010385274887085, 0.04010409116744995, 0.04009920358657837, 0.040103763341903687]"
mp-1188794,21.62092763185501,"[0.045782268047332764, 0.04578232765197754, 1.5877013206481934, 1.5876986980438232, 1.5876998901367188, 1.4554924964904785, 1.4554907083511353, 1.1535003185272217, 1.153502345085144, 1.1535013914108276, 1.1535019874572754, 1.1535015106201172, 1.1535015106201172, 1.1557116508483887, 1.1557111740112305, 1.1557118892669678, 1.155712366104126, 1.1557115316390991, 1.1557122468948364]"
mp-645286,13.75911483168602,"[7.020454406738281, 0.23596543073654175, 0.23596566915512085, 0.23596489429473877, 0.8473563194274902, 0.8473576903343201, 0.8473566174507141, 0.8473571538925171, 0.23596537113189697, 0.2359660267829895, 0.847356915473938, 0.2359655499458313, 0.8473575115203857, 0.0397876501083374, 0.03978729248046875, 0.039787620306015015, 0.03978756070137024, 0.039787501096725464, 0.0397876501083374]"
mp-10923,4.099474340677261,"[0.030197441577911377, 0.036001384258270264, 0.2818516790866852, 0.28185927867889404, 0.649703323841095, 0.6496978998184204, 0.649707019329071, 0.13670921325683594, 0.1367042064666748, 0.13669967651367188, 0.26596906781196594, 0.2659637928009033, 0.26596590876579285, 0.28185510635375977, 0.00067901611328125, 0.004080981016159058, 0.005889475345611572, 0.0058890581130981445, 0.0058893561363220215, 0.004080653190612793, 0.0040808022022247314]"
mp-1005690,3.9954505264759064,"[0.034537166357040405, 0.04246258735656738, 0.18307405710220337, 0.1830773949623108, 0.1830715537071228, 0.20677313208580017, 0.20677626132965088, 0.2067769169807434, 0.16956567764282227, 0.1695651412010193, 0.16955852508544922, 0.7390245199203491, 0.739034116268158, 0.7390244007110596, 0.004310041666030884, 0.004310041666030884, 0.0043103694915771484, 0.00029972195625305176, 0.0032996833324432373, 0.003299623727798462, 0.0032995939254760742]"
mp-10922,2.8409954607486725,"[0.015421032905578613, 0.01221001148223877, 0.1411495804786682, 0.14115256071090698, 0.5517091751098633, 0.5517091751098633, 0.5517147779464722, 0.0883294939994812, 0.08832836151123047, 0.08833026885986328, 0.14523857831954956, 0.14523786306381226, 0.14524006843566895, 0.14114630222320557, 0.0064185261726379395, 0.0064186155796051025, 0.006418675184249878, 0.00490531325340271, 0.004904717206954956, 0.004904657602310181, 0.00010770559310913086]"
mp-1191153,2.9034882485866547,"[0.016647040843963623, 0.011077344417572021, 0.10062319040298462, 0.10062140226364136, 0.10062134265899658, 0.09279733896255493, 0.09279727935791016, 0.0928000807762146, 0.09976959228515625, 0.09976303577423096, 0.09976816177368164, 0.6525354385375977, 0.6525385975837708, 0.6525388360023499, 0.005558997392654419, 0.005558967590332031, 0.005558997392654419, 0.007103711366653442, 0.00710374116897583, 0.007103651762008667, 0.0006015002727508545]"
mp-1191428,2.926718920469284,"[0.00857532024383545, 0.01209414005279541, 0.09099429845809937, 0.09099620580673218, 0.09099996089935303, 0.10678857564926147, 0.1067812442779541, 0.1067814826965332, 0.0863390564918518, 0.08633816242218018, 0.086334228515625, 0.6724051237106323, 0.6723973751068115, 0.6724080443382263, 0.00515592098236084, 0.005155712366104126, 0.005155891180038452, 0.00666394829750061, 0.006664246320724487, 0.006664276123046875, 0.0010257065296173096]"
mp-1191588,3.7196922302246094,"[0.03117239475250244, 0.024077653884887695, 0.15779662132263184, 0.15778803825378418, 0.15779125690460205, 0.15085822343826294, 0.1508597731590271, 0.15085917711257935, 0.1717870831489563, 0.17178678512573242, 0.17179089784622192, 0.73039710521698, 0.7303968667984009, 0.7303977012634277, 0.004616975784301758, 0.004616528749465942, 0.004616856575012207, 0.006007879972457886, 0.006008118391036987, 0.0060080885887146, 5.8203935623168945e-05]"
mp-1191328,3.8192146122455597,"[0.1865764558315277, 0.19015830755233765, 0.130817711353302, 0.13081800937652588, 0.13081669807434082, 0.1267063021659851, 0.12670785188674927, 0.1267155408859253, 0.15253925323486328, 0.15253835916519165, 0.15254229307174683, 0.7215124368667603, 0.7215195894241333, 0.7215206623077393, 0.006836920976638794, 0.006836533546447754, 0.006836622953414917, 0.00830027461051941, 0.008299857378005981, 0.008299827575683594, 0.0023151040077209473]"
mp-1191681,17.830897957086563,"[6.717203140258789, 6.718721866607666, 0.3176232576370239, 0.3174646496772766, 0.31790852546691895, 0.1490439772605896, 0.15089422464370728, 0.14124518632888794, 0.33395054936408997, 0.3368966281414032, 0.3376985192298889, 0.6599326729774475, 0.6523584127426147, 0.6552253365516663, 0.003391742706298828, 0.003315180540084839, 0.0033307671546936035, 0.004591912031173706, 0.00458642840385437, 0.004690647125244141, 0.0008243322372436523]"
mp-1191829,3.366682857275009,"[0.030373096466064453, 0.025585174560546875, 0.25792133808135986, 0.2579226493835449, 0.25792446732521057, 0.05090421438217163, 0.05090630054473877, 0.050907671451568604, 0.2269892692565918, 0.22698551416397095, 0.22698315978050232, 0.5548063516616821, 0.5548125505447388, 0.5548058152198792, 0.004912286996841431, 0.004912286996841431, 0.004912644624710083, 0.007121384143829346, 0.0071215033531188965, 0.007121682167053223, 0.0027534961700439453]"
mp-1207712,4.237497478723526,"[0.026911616325378418, 0.017791569232940674, 0.21006250381469727, 0.21006453037261963, 0.21005970239639282, 0.8619856238365173, 0.8619867563247681, 0.8619836568832397, 0.09155786037445068, 0.09155422449111938, 0.09155672788619995, 0.21065858006477356, 0.21065762639045715, 0.21066030859947205, 0.005120396614074707, 0.011461913585662842, 0.011461734771728516, 0.011461913585662842, 0.010166823863983154, 0.010166645050048828, 0.010166764259338379]"
mp-15842,2.1243725270032883,"[0.03472651541233063, 0.030290305614471436, 0.07855579257011414, 0.019858121871948242, 0.07867127656936646, 0.01999717950820923, 0.5579350590705872, 0.5574066638946533, 0.5571138262748718, 0.014653563499450684, 0.015217483043670654, 0.01496654748916626, 0.020244836807250977, 0.0787501335144043, 0.003293544054031372, 0.007431387901306152, 0.0067969560623168945, 0.006797432899475098, 0.006784558296203613, 0.007439166307449341, 0.007442176342010498]"
mp-3706,2.5520309507846832,"[0.02350383996963501, 0.030924856662750244, 0.07248085737228394, 0.051054418087005615, 0.07239198684692383, 0.05109083652496338, 0.6345729231834412, 0.6336562633514404, 0.634335994720459, 0.06208682060241699, 0.061979472637176514, 0.062194883823394775, 0.0511167049407959, 0.07260787487030029, 0.0003383159637451172, 0.00693628191947937, 0.005630195140838623, 0.005631744861602783, 0.005630701780319214, 0.006931036710739136, 0.006934940814971924]"
mp-7788,2.476975381374359,"[0.022161900997161865, 0.029544949531555176, 0.06710457801818848, 0.045022547245025635, 0.06698554754257202, 0.045022666454315186, 0.6224489212036133, 0.622017502784729, 0.6223737597465515, 0.06142836809158325, 0.061242103576660156, 0.06134772300720215, 0.04520028829574585, 0.06708431243896484, 6.502866744995117e-05, 0.006971955299377441, 0.005671799182891846, 0.005666553974151611, 0.00566554069519043, 0.006975442171096802, 0.006973892450332642]"
mp-867373,2.6682634353637695,"[0.00932292640209198, 0.005802467465400696, 0.16787296533584595, 0.1679840087890625, 0.16762685775756836, 0.11905771493911743, 0.11925435066223145, 0.11909788846969604, 0.08108112215995789, 0.08122873306274414, 0.08078470826148987, 0.5056567788124084, 0.5062028169631958, 0.5053582191467285, 0.005589485168457031, 0.005592763423919678, 0.005594193935394287, 0.001226663589477539, 0.004647254943847656, 0.004637300968170166, 0.004644215106964111]"
mp-974042,3.5831314027309418,"[0.03856462240219116, 0.02724573016166687, 0.13709062337875366, 0.13686871528625488, 0.1368291974067688, 0.1332775354385376, 0.13336634635925293, 0.13320761919021606, 0.12356919050216675, 0.12336337566375732, 0.12382453680038452, 0.7697736620903015, 0.7689000964164734, 0.7692981958389282, 0.00438845157623291, 0.004389852285385132, 0.004391789436340332, 0.002051234245300293, 0.004244208335876465, 0.004245370626449585, 0.004241049289703369]"
mp-979046,2.4595919251441956,"[0.028066396713256836, 0.021373391151428223, 0.06638181209564209, 0.0664224624633789, 0.06651479005813599, 0.04551512002944946, 0.04551053047180176, 0.045536816120147705, 0.0651019811630249, 0.06519079208374023, 0.0652613639831543, 0.6123934388160706, 0.6129008531570435, 0.6127773523330688, 0.0001798570156097412, 0.007445931434631348, 0.00744280219078064, 0.007445335388183594, 0.006048440933227539, 0.006038486957550049, 0.006043970584869385]"
mp-972631,2.0506672710180283,"[0.014937669038772583, 0.01286594569683075, 0.018027782440185547, 0.017924368381500244, 0.017960667610168457, 0.01843184232711792, 0.018433809280395508, 0.01843661069869995, 0.06030917167663574, 0.06021946668624878, 0.060327231884002686, 0.5572847723960876, 0.5569869875907898, 0.5570025444030762, 0.010682493448257446, 0.010683208703994751, 0.010679244995117188, 0.0009151697158813477, 0.009518206119537354, 0.009519517421722412, 0.009520560503005981]"
mp-980937,2.7650226056575775,"[0.03730994462966919, 0.02918413281440735, 0.07843738794326782, 0.07871794700622559, 0.07848531007766724, 0.07221150398254395, 0.07216256856918335, 0.07257765531539917, 0.08159708976745605, 0.08146250247955322, 0.08180969953536987, 0.6547137498855591, 0.6544188261032104, 0.6543135046958923, 0.006743013858795166, 0.006747245788574219, 0.006742984056472778, 0.0006484091281890869, 0.005584508180618286, 0.005580216646194458, 0.005574405193328857]"
mp-978102,3.7915070354938507,"[0.03469535708427429, 0.023886531591415405, 0.15695297718048096, 0.1568191647529602, 0.156715989112854, 0.1569148302078247, 0.1565900444984436, 0.15659552812576294, 0.13809484243392944, 0.13755738735198975, 0.13761264085769653, 0.7845686674118042, 0.7846289873123169, 0.784386157989502, 0.003816962242126465, 0.003833472728729248, 0.0038303136825561523, 0.002166748046875, 0.003945648670196533, 0.003941714763641357, 0.003953069448471069]"
mp-562506,38.86666031181812,"[0.015094250440597534, 0.015094727277755737, 1.1126244068145752, 1.1009615659713745, 1.1126272678375244, 1.112643837928772, 0.6420930624008179, 2.836820602416992, 1.1126381158828735, 2.836819887161255, 2.836820125579834, 1.1126433610916138, 1.1126238107681274, 1.1126370429992676, 1.112640142440796, 1.1126377582550049, 0.642096996307373, 1.1126376390457153, 2.836820125579834, 1.100961446762085, 1.1126301288604736, 2.722773551940918, 1.1009620428085327, 1.1009612083435059, 2.7227747440338135, 1.112639307975769, 0.08791285753250122, 0.08791336417198181, 0.07825297117233276, 0.056482553482055664, 0.05648282170295715, 0.07825329899787903, 0.08791270852088928, 0.06953763961791992, 0.056483522057533264, 0.056483328342437744, 0.06953772902488708, 0.06953790783882141, 0.06953741610050201, 0.05648347735404968, 0.06953814625740051, 0.056483179330825806, 0.05648243427276611, 0.06953784823417664, 0.13784363865852356, 0.0564839243888855, 0.0564829558134079, 0.13784533739089966, 0.06953771412372589, 0.13784366846084595, 0.0564827024936676, 0.05648285150527954, 0.06953741610050201, 0.06953786313533783, 0.056483060121536255, 0.06953749060630798, 0.06953749060630798, 0.06953784823417664, 0.07825346291065216, 0.08791343867778778, 0.13784518837928772, 0.07825358211994171, 0.13784527778625488, 0.13784503936767578]"
mp-758069,36.79146695137024,"[0.0011423379182815552, 0.0014788508415222168, 0.001478821039199829, 0.010475285351276398, 0.0011424720287322998, 0.010651111602783203, 0.00018569082021713257, 0.006163924932479858, 0.00018547475337982178, 0.006021663546562195, 0.003879144787788391, 0.006021514534950256, 0.006163805723190308, 0.004209578037261963, 0.0027537643909454346, 0.0033394992351531982, 0.004340946674346924, 0.004340991377830505, 2.565861463546753, 2.6315994262695312, 2.631598949432373, 2.8749516010284424, 2.8749520778656006, 2.5658621788024902, 2.857966899871826, 2.8579678535461426, 2.5529589653015137, 2.5702590942382812, 2.5529592037200928, 2.570260763168335, 0.08986106514930725, 0.1852337121963501, 0.09954503178596497, 0.17815664410591125, 0.17478984594345093, 0.1747899055480957, 0.18523427844047546, 0.17815804481506348, 0.08986157178878784, 0.13064008951187134, 0.1857157051563263, 0.075611412525177, 0.07561121881008148, 0.08416748046875, 0.09220466017723083, 0.13197138905525208, 0.14787718653678894, 0.1387498676776886, 0.17872899770736694, 0.18571564555168152, 0.17872872948646545, 0.0841665267944336, 0.13064023852348328, 0.09220477938652039, 0.14787694811820984, 0.13874977827072144, 0.13197073340415955, 0.14129796624183655, 0.08610670268535614, 0.08559948205947876, 0.0764809250831604, 0.15803462266921997, 0.1580343246459961, 0.07648074626922607, 0.1412973403930664]"
mp-775324,34.65119730681181,"[0.0012038052082061768, 0.0005664825439453125, 0.0006707459688186646, 0.00031945109367370605, 0.0003193765878677368, 0.0006704479455947876, 0.00085410475730896, 0.0010322481393814087, 0.0004644244909286499, 0.0008543133735656738, 0.00046418607234954834, 2.790591239929199, 2.755077838897705, 2.7913835048675537, 2.7633519172668457, 2.7657155990600586, 2.7578470706939697, 2.75784969329834, 2.763355016708374, 2.765717029571533, 2.790591239929199, 2.7550785541534424, 2.7913856506347656, 0.0012475550174713135, 0.0030372515320777893, 0.0021789222955703735, 0.002840675413608551, 0.0030620768666267395, 0.003099307417869568, 0.003099583089351654, 0.003062210977077484, 0.0028405189514160156, 0.0030373260378837585, 0.0021788328886032104, 0.0012476518750190735, 0.04520076513290405, 0.017202377319335938, 0.023807436227798462, 0.016990482807159424, 0.012555599212646484, 0.0069380998611450195, 0.03872150182723999, 0.03655898571014404, 0.042621463537216187, 0.04911071062088013, 0.0390622615814209, 0.05845332145690918, 0.03682246804237366, 0.03973230719566345, 0.034684717655181885, 0.04071086645126343, 0.03712114691734314, 0.03963765501976013, 0.005960792303085327, 0.005297839641571045, 0.006589353084564209, 0.016933292150497437, 0.01311764121055603, 0.018615901470184326, 0.018616080284118652, 0.016933172941207886, 0.013117194175720215, 0.005297720432281494, 0.005959898233413696, 0.00658947229385376, 0.0368228554725647, 0.03973230719566345, 0.039641380310058594, 0.03712153434753418, 0.034684836864471436, 0.04071122407913208, 0.04910939931869507, 0.05845347046852112, 0.03871825337409973, 0.036560624837875366, 0.03906187415122986, 0.042622536420822144, 0.01699116826057434, 0.006939053535461426, 0.012556672096252441, 0.01720374822616577, 0.04520159959793091, 0.023808389902114868]"
mp-865440,4.8504918217659,"[0.5707577466964722, 0.5707592368125916, 0.5707593560218811, 0.5707594752311707, 0.5707579851150513, 0.5707579255104065, 0.09578680992126465, 0.09578603506088257, 0.0957871675491333, 0.09578520059585571, 0.09578579664230347, 0.095786452293396, 0.09578520059585571, 0.09578609466552734, 0.09578651189804077, 0.09578627347946167, 0.09578561782836914, 0.09578597545623779, 0.06259405612945557, 0.06259405612945557, 0.06259417533874512, 0.06259405612945557, 0.026130616664886475]"
mp-1216386,17.11224216222763,"[0.047338128089904785, 0.047338247299194336, 0.01728677749633789, 0.016872823238372803, 2.3647255897521973, 2.3647255897521973, 2.4251224994659424, 2.4251227378845215, 0.6017364859580994, 0.6016225218772888, 0.6017380356788635, 0.6016218066215515, 0.6017334461212158, 0.6016203165054321, 0.6017382144927979, 0.6016221046447754, 0.6017371416091919, 0.6016219854354858, 0.6017329096794128, 0.6016193628311157, 0.043774932622909546, 0.039279937744140625, 0.0440104603767395, 0.05650010704994202]"
mp-1221695,35.51126278191805,"[0.0005112215876579285, 0.00041966140270233154, 0.0005111768841743469, 0.00041954219341278076, 2.7957887649536133, 2.7831192016601562, 2.795788049697876, 2.783118724822998, 2.761302947998047, 2.7640390396118164, 2.7613017559051514, 2.7640390396118164, 2.7076172828674316, 2.7152276039123535, 2.70761775970459, 2.7152278423309326, 0.00028246641159057617, 0.00021672993898391724, 0.00028254836797714233, 0.00021679699420928955, 0.004564106464385986, 0.004719525575637817, 0.0045639872550964355, 0.0047197118401527405, 0.012783229351043701, 0.009963452816009521, 0.012783139944076538, 0.009964972734451294, 0.03731295466423035, 0.05199715495109558, 0.03731277585029602, 0.05199712514877319, 0.03457745909690857, 0.0351540744304657, 0.03457748889923096, 0.035153985023498535, 0.03409627079963684, 0.03774866461753845, 0.034096211194992065, 0.03774893283843994, 0.0185357928276062, 0.022255167365074158, 0.018535315990447998, 0.022255420684814453, 0.09931299090385437, 0.08495867252349854, 0.09931322932243347, 0.08495908975601196, 0.041971176862716675, 0.03621780872344971, 0.041970789432525635, 0.03621792793273926, 0.04887846112251282, 0.06089073419570923, 0.04887846112251282, 0.06089088320732117, 0.037655651569366455, 0.038337498903274536, 0.03765571117401123, 0.03833794593811035, 0.03187304735183716, 0.02887803316116333, 0.03187298774719238, 0.02887788414955139, 0.8288487195968628]"
mp-758645,10.949242904782295,"[0.007342219352722168, 0.005748718976974487, 0.007071852684020996, 0.007344692945480347, 0.01081615686416626, 0.00524553656578064, 0.011155053973197937, 0.008285671472549438, 0.0063041746616363525, 0.8991457223892212, 0.9331874847412109, 0.9122039079666138, 0.6099547743797302, 0.8767508268356323, 0.49054837226867676, 0.6525058150291443, 0.8222519159317017, 0.8341303467750549, 0.5855802297592163, 0.9334020614624023, 0.9554504156112671, 0.9343612194061279, 0.06004682183265686, 0.015548288822174072, 0.011001527309417725, 0.03323572874069214, 0.03321963548660278, 0.009163528680801392, 0.006401509046554565, 0.01699751615524292, 0.005093902349472046, 0.0024246275424957275, 0.005313128232955933, 0.003515779972076416, 0.012395620346069336, 0.0028137266635894775, 0.00010010600090026855, 0.00502246618270874, 0.0033731460571289062, 0.006520748138427734, 0.00315818190574646, 0.010834485292434692, 0.015482038259506226, 0.007405996322631836, 0.01626521348953247, 0.06124269962310791, 0.03499087691307068, 0.012538254261016846, 0.007847070693969727, 0.03850311040878296]"
