feature_index,meaning,block_type,mean_abs_shap
2862,Mn__mean__OFM_component_10,species_block,0.0
2863,Mn__mean__OFM_component_11,species_block,0.0
2864,Mn__mean__OFM_component_12,species_block,2.5909264688729812e-05
2865,Mn__mean__OFM_component_13,species_block,0.0
2866,Mn__mean__OFM_component_14,species_block,0.0
2867,Mn__mean__OFM_component_15,species_block,0.0
2868,Mn__mean__OFM_component_16,species_block,0.0
2869,Mn__mean__OFM_component_17,species_block,0.0
2870,Mn__mean__OFM_component_18,species_block,0.0
2871,Mn__mean__OFM_component_19,species_block,0.0
2872,Mn__mean__OFM_component_20,species_block,0.0
2873,Mn__mean__OFM_component_21,species_block,0.0
2874,Mn__mean__OFM_component_22,species_block,0.0
2875,Mn__mean__OFM_component_23,species_block,0.0
2876,Mn__mean__OFM_component_24,species_block,0.0
2877,Mn__mean__OFM_component_25,species_block,0.0
2878,Mn__mean__OFM_component_26,species_block,0.0
2879,Mn__mean__OFM_component_27,species_block,0.0
2880,Mn__mean__OFM_component_28,species_block,0.0
2881,Mn__mean__OFM_component_29,species_block,0.0
2882,Mn__mean__OFM_component_30,species_block,0.0
2883,Mn__mean__OFM_component_31,species_block,0.0
2884,Mn__mean__atomic_mass_norm,species_block,1.8689542924072728e-05
2885,Mn__mean__atomic_number_norm,species_block,1.7423372553874434e-05
2886,Mn__mean__atomic_radius_norm,species_block,0.00012956062848810368
2887,Mn__mean__electron_affinity_norm,species_block,4.319904180132185e-05
2888,Mn__std__magmom,species_block,5.128373075965487e-06
2889,Mn__std__OFM_component_0,species_block,0.0
2890,Mn__std__OFM_component_1,species_block,0.0
2891,Mn__std__OFM_component_2,species_block,0.0
2892,Mn__std__OFM_component_3,species_block,0.0
2893,Mn__std__OFM_component_4,species_block,0.0
2894,Mn__std__OFM_component_5,species_block,0.0
2895,Mn__std__OFM_component_6,species_block,0.0
2896,Mn__std__OFM_component_7,species_block,0.0
2897,Mn__std__OFM_component_8,species_block,0.0
2898,Mn__std__OFM_component_9,species_block,0.0
2899,Mn__std__OFM_component_10,species_block,0.0
2900,Mn__std__OFM_component_11,species_block,0.0
2901,Mn__std__OFM_component_12,species_block,0.0
2902,Mn__std__OFM_component_13,species_block,0.0
2903,Mn__std__OFM_component_14,species_block,0.0
2904,Mn__std__OFM_component_15,species_block,0.0
2905,Mn__std__OFM_component_16,species_block,0.0
2906,Mn__std__OFM_component_17,species_block,0.0
2907,Mn__std__OFM_component_18,species_block,0.0
2908,Mn__std__OFM_component_19,species_block,0.0
2909,Mn__std__OFM_component_20,species_block,0.0
2910,Mn__std__OFM_component_21,species_block,0.0
2911,Mn__std__OFM_component_22,species_block,0.0
2912,Mn__std__OFM_component_23,species_block,0.0
2913,Mn__std__OFM_component_24,species_block,0.0
2914,Mn__std__OFM_component_25,species_block,0.0
2915,Mn__std__OFM_component_26,species_block,0.0
2916,Mn__std__OFM_component_27,species_block,0.0
2917,Mn__std__OFM_component_28,species_block,0.0
2918,Mn__std__OFM_component_29,species_block,0.0
2919,Mn__std__OFM_component_30,species_block,0.0
2920,Mn__std__OFM_component_31,species_block,0.0
2921,Mn__std__atomic_mass_norm,species_block,0.0
2922,Mn__std__atomic_number_norm,species_block,0.0
2923,Mn__std__atomic_radius_norm,species_block,0.0
2924,Mn__std__electron_affinity_norm,species_block,0.0
2925,Mo__count,species_block,4.5971086852922825e-07
2926,Mo__mean__magmom,species_block,1.5516244363001523e-06
2927,Mo__mean__OFM_component_0,species_block,5.537894330652195e-07
2928,Mo__mean__OFM_component_1,species_block,0.0
2929,Mo__mean__OFM_component_2,species_block,0.0
2930,Mo__mean__OFM_component_3,species_block,0.0
2931,Mo__mean__OFM_component_4,species_block,0.0
2932,Mo__mean__OFM_component_5,species_block,0.0
2933,Mo__mean__OFM_component_6,species_block,0.0
2934,Mo__mean__OFM_component_7,species_block,0.0
2935,Mo__mean__OFM_component_8,species_block,0.0
2936,Mo__mean__OFM_component_9,species_block,0.0
2937,Mo__mean__OFM_component_10,species_block,0.0
2938,Mo__mean__OFM_component_11,species_block,0.0
2939,Mo__mean__OFM_component_12,species_block,3.6403691123730654e-07
2940,Mo__mean__OFM_component_13,species_block,0.0
2941,Mo__mean__OFM_component_14,species_block,0.0
2942,Mo__mean__OFM_component_15,species_block,0.0
2943,Mo__mean__OFM_component_16,species_block,0.0
2944,Mo__mean__OFM_component_17,species_block,0.0
2945,Mo__mean__OFM_component_18,species_block,0.0
2946,Mo__mean__OFM_component_19,species_block,0.0
2947,Mo__mean__OFM_component_20,species_block,0.0
2948,Mo__mean__OFM_component_21,species_block,0.0
2949,Mo__mean__OFM_component_22,species_block,0.0
2950,Mo__mean__OFM_component_23,species_block,0.0
2951,Mo__mean__OFM_component_24,species_block,0.0
2952,Mo__mean__OFM_component_25,species_block,0.0
2953,Mo__mean__OFM_component_26,species_block,0.0
2954,Mo__mean__OFM_component_27,species_block,0.0
2955,Mo__mean__OFM_component_28,species_block,0.0
2956,Mo__mean__OFM_component_29,species_block,0.0
2957,Mo__mean__OFM_component_30,species_block,0.0
2958,Mo__mean__OFM_component_31,species_block,0.0
2959,Mo__mean__atomic_mass_norm,species_block,7.238107738854537e-07
2960,Mo__mean__atomic_number_norm,species_block,2.672121633913925e-06
2961,Mo__mean__atomic_radius_norm,species_block,5.97808357950545e-07
2962,Mo__mean__electron_affinity_norm,species_block,4.2744188587121783e-07
2963,Mo__std__magmom,species_block,9.318134866173723e-08
2964,Mo__std__OFM_component_0,species_block,0.0
2965,Mo__std__OFM_component_1,species_block,0.0
2966,Mo__std__OFM_component_2,species_block,0.0
2967,Mo__std__OFM_component_3,species_block,0.0
2968,Mo__std__OFM_component_4,species_block,0.0
2969,Mo__std__OFM_component_5,species_block,0.0
2970,Mo__std__OFM_component_6,species_block,0.0
2971,Mo__std__OFM_component_7,species_block,0.0
2972,Mo__std__OFM_component_8,species_block,0.0
2973,Mo__std__OFM_component_9,species_block,0.0
2974,Mo__std__OFM_component_10,species_block,0.0
2975,Mo__std__OFM_component_11,species_block,0.0
2976,Mo__std__OFM_component_12,species_block,0.0
2977,Mo__std__OFM_component_13,species_block,0.0
2978,Mo__std__OFM_component_14,species_block,0.0
2979,Mo__std__OFM_component_15,species_block,0.0
2980,Mo__std__OFM_component_16,species_block,0.0
2981,Mo__std__OFM_component_17,species_block,0.0
2982,Mo__std__OFM_component_18,species_block,0.0
2983,Mo__std__OFM_component_19,species_block,0.0
2984,Mo__std__OFM_component_20,species_block,0.0
2985,Mo__std__OFM_component_21,species_block,0.0
2986,Mo__std__OFM_component_22,species_block,0.0
2987,Mo__std__OFM_component_23,species_block,0.0
2988,Mo__std__OFM_component_24,species_block,0.0
2989,Mo__std__OFM_component_25,species_block,0.0
2990,Mo__std__OFM_component_26,species_block,0.0
2991,Mo__std__OFM_component_27,species_block,0.0
2992,Mo__std__OFM_component_28,species_block,0.0
2993,Mo__std__OFM_component_29,species_block,0.0
2994,Mo__std__OFM_component_30,species_block,0.0
2995,Mo__std__OFM_component_31,species_block,0.0
2996,Mo__std__atomic_mass_norm,species_block,0.0
2997,Mo__std__atomic_number_norm,species_block,0.0
2998,Mo__std__atomic_radius_norm,species_block,0.0
2999,Mo__std__electron_affinity_norm,species_block,0.0
3000,N__count,species_block,2.9315711091683737e-07
3001,N__mean__magmom,species_block,1.8353418199758662e-07
3002,N__mean__OFM_component_0,species_block,0.0
3003,N__mean__OFM_component_1,species_block,2.6038305572910758e-08
3004,N__mean__OFM_component_2,species_block,0.0
3005,N__mean__OFM_component_3,species_block,0.0
3006,N__mean__OFM_component_4,species_block,1.973249800217047e-07
3007,N__mean__OFM_component_5,species_block,0.0
3008,N__mean__OFM_component_6,species_block,0.0
3009,N__mean__OFM_component_7,species_block,0.0
3010,N__mean__OFM_component_8,species_block,0.0
3011,N__mean__OFM_component_9,species_block,0.0
3012,N__mean__OFM_component_10,species_block,0.0
3013,N__mean__OFM_component_11,species_block,0.0
3014,N__mean__OFM_component_12,species_block,0.0
3015,N__mean__OFM_component_13,species_block,0.0
3016,N__mean__OFM_component_14,species_block,0.0
3017,N__mean__OFM_component_15,species_block,0.0
3018,N__mean__OFM_component_16,species_block,0.0
3019,N__mean__OFM_component_17,species_block,0.0
3020,N__mean__OFM_component_18,species_block,0.0
3021,N__mean__OFM_component_19,species_block,0.0
3022,N__mean__OFM_component_20,species_block,0.0
3023,N__mean__OFM_component_21,species_block,0.0
3024,N__mean__OFM_component_22,species_block,0.0
3025,N__mean__OFM_component_23,species_block,0.0
3026,N__mean__OFM_component_24,species_block,0.0
3027,N__mean__OFM_component_25,species_block,0.0
3028,N__mean__OFM_component_26,species_block,0.0
3029,N__mean__OFM_component_27,species_block,0.0
3030,N__mean__OFM_component_28,species_block,0.0
3031,N__mean__OFM_component_29,species_block,0.0
3032,N__mean__OFM_component_30,species_block,0.0
3033,N__mean__OFM_component_31,species_block,0.0
3034,N__mean__atomic_mass_norm,species_block,1.70814952208076e-07
3035,N__mean__atomic_number_norm,species_block,6.317054665411347e-07
3036,N__mean__atomic_radius_norm,species_block,4.074375439270028e-08
3037,N__mean__electron_affinity_norm,species_block,1.728314254238583e-07
3038,N__std__magmom,species_block,2.7895527598928992e-08
3039,N__std__OFM_component_0,species_block,0.0
3040,N__std__OFM_component_1,species_block,0.0
3041,N__std__OFM_component_2,species_block,0.0
3042,N__std__OFM_component_3,species_block,0.0
3043,N__std__OFM_component_4,species_block,0.0
3044,N__std__OFM_component_5,species_block,0.0
3045,N__std__OFM_component_6,species_block,0.0
3046,N__std__OFM_component_7,species_block,0.0
3047,N__std__OFM_component_8,species_block,0.0
3048,N__std__OFM_component_9,species_block,0.0
3049,N__std__OFM_component_10,species_block,0.0
3050,N__std__OFM_component_11,species_block,0.0
3051,N__std__OFM_component_12,species_block,0.0
3052,N__std__OFM_component_13,species_block,0.0
3053,N__std__OFM_component_14,species_block,0.0
3054,N__std__OFM_component_15,species_block,0.0
3055,N__std__OFM_component_16,species_block,0.0
3056,N__std__OFM_component_17,species_block,0.0
3057,N__std__OFM_component_18,species_block,0.0
3058,N__std__OFM_component_19,species_block,0.0
3059,N__std__OFM_component_20,species_block,0.0
3060,N__std__OFM_component_21,species_block,0.0
3061,N__std__OFM_component_22,species_block,0.0
3062,N__std__OFM_component_23,species_block,0.0
3063,N__std__OFM_component_24,species_block,0.0
3064,N__std__OFM_component_25,species_block,0.0
3065,N__std__OFM_component_26,species_block,0.0
3066,N__std__OFM_component_27,species_block,0.0
3067,N__std__OFM_component_28,species_block,0.0
3068,N__std__OFM_component_29,species_block,0.0
3069,N__std__OFM_component_30,species_block,0.0
3070,N__std__OFM_component_31,species_block,0.0
3071,N__std__atomic_mass_norm,species_block,0.0
3072,N__std__atomic_number_norm,species_block,0.0
3073,N__std__atomic_radius_norm,species_block,0.0
3074,N__std__electron_affinity_norm,species_block,0.0
3075,Na__count,species_block,2.741075603886853e-07
3076,Na__mean__magmom,species_block,1.2482557377396118e-07
3077,Na__mean__OFM_component_0,species_block,6.320464901531156e-08
3078,Na__mean__OFM_component_1,species_block,0.0
3079,Na__mean__OFM_component_2,species_block,0.0
3080,Na__mean__OFM_component_3,species_block,0.0
3081,Na__mean__OFM_component_4,species_block,0.0
3082,Na__mean__OFM_component_5,species_block,0.0
3083,Na__mean__OFM_component_6,species_block,0.0
3084,Na__mean__OFM_component_7,species_block,0.0
3085,Na__mean__OFM_component_8,species_block,0.0
3086,Na__mean__OFM_component_9,species_block,0.0
3087,Na__mean__OFM_component_10,species_block,0.0
3088,Na__mean__OFM_component_11,species_block,0.0
3089,Na__mean__OFM_component_12,species_block,0.0
3090,Na__mean__OFM_component_13,species_block,0.0
3091,Na__mean__OFM_component_14,species_block,0.0
3092,Na__mean__OFM_component_15,species_block,0.0
3093,Na__mean__OFM_component_16,species_block,0.0
3094,Na__mean__OFM_component_17,species_block,0.0
3095,Na__mean__OFM_component_18,species_block,0.0
3096,Na__mean__OFM_component_19,species_block,0.0
3097,Na__mean__OFM_component_20,species_block,0.0
3098,Na__mean__OFM_component_21,species_block,0.0
3099,Na__mean__OFM_component_22,species_block,0.0
3100,Na__mean__OFM_component_23,species_block,0.0
3101,Na__mean__OFM_component_24,species_block,0.0
3102,Na__mean__OFM_component_25,species_block,0.0
3103,Na__mean__OFM_component_26,species_block,0.0
3104,Na__mean__OFM_component_27,species_block,0.0
3105,Na__mean__OFM_component_28,species_block,0.0
3106,Na__mean__OFM_component_29,species_block,0.0
3107,Na__mean__OFM_component_30,species_block,0.0
3108,Na__mean__OFM_component_31,species_block,0.0
3109,Na__mean__atomic_mass_norm,species_block,1.4970749764165346e-07
3110,Na__mean__atomic_number_norm,species_block,3.805491770416889e-08
3111,Na__mean__atomic_radius_norm,species_block,4.6599651500587325e-08
3112,Na__mean__electron_affinity_norm,species_block,1.6259358280233724e-07
3113,Na__std__magmom,species_block,1.8927574592453195e-09
3114,Na__std__OFM_component_0,species_block,0.0
3115,Na__std__OFM_component_1,species_block,0.0
3116,Na__std__OFM_component_2,species_block,0.0
3117,Na__std__OFM_component_3,species_block,0.0
3118,Na__std__OFM_component_4,species_block,0.0
3119,Na__std__OFM_component_5,species_block,0.0
3120,Na__std__OFM_component_6,species_block,0.0
3121,Na__std__OFM_component_7,species_block,0.0
3122,Na__std__OFM_component_8,species_block,0.0
3123,Na__std__OFM_component_9,species_block,0.0
3124,Na__std__OFM_component_10,species_block,0.0
3125,Na__std__OFM_component_11,species_block,0.0
3126,Na__std__OFM_component_12,species_block,0.0
3127,Na__std__OFM_component_13,species_block,0.0
3128,Na__std__OFM_component_14,species_block,0.0
3129,Na__std__OFM_component_15,species_block,0.0
3130,Na__std__OFM_component_16,species_block,0.0
3131,Na__std__OFM_component_17,species_block,0.0
3132,Na__std__OFM_component_18,species_block,0.0
3133,Na__std__OFM_component_19,species_block,0.0
3134,Na__std__OFM_component_20,species_block,0.0
3135,Na__std__OFM_component_21,species_block,0.0
3136,Na__std__OFM_component_22,species_block,0.0
3137,Na__std__OFM_component_23,species_block,0.0
3138,Na__std__OFM_component_24,species_block,0.0
3139,Na__std__OFM_component_25,species_block,0.0
3140,Na__std__OFM_component_26,species_block,0.0
3141,Na__std__OFM_component_27,species_block,0.0
3142,Na__std__OFM_component_28,species_block,0.0
3143,Na__std__OFM_component_29,species_block,0.0
3144,Na__std__OFM_component_30,species_block,0.0
3145,Na__std__OFM_component_31,species_block,0.0
3146,Na__std__atomic_mass_norm,species_block,0.0
3147,Na__std__atomic_number_norm,species_block,0.0
3148,Na__std__atomic_radius_norm,species_block,0.0
3149,Na__std__electron_affinity_norm,species_block,0.0
3150,Nb__count,species_block,6.572554903629952e-07
3151,Nb__mean__magmom,species_block,8.36593226473931e-07
3152,Nb__mean__OFM_component_0,species_block,2.0529755838591517e-07
3153,Nb__mean__OFM_component_1,species_block,0.0
3154,Nb__mean__OFM_component_2,species_block,0.0
3155,Nb__mean__OFM_component_3,species_block,0.0
3156,Nb__mean__OFM_component_4,species_block,0.0
3157,Nb__mean__OFM_component_5,species_block,0.0
3158,Nb__mean__OFM_component_6,species_block,0.0
3159,Nb__mean__OFM_component_7,species_block,0.0
3160,Nb__mean__OFM_component_8,species_block,0.0
3161,Nb__mean__OFM_component_9,species_block,0.0
3162,Nb__mean__OFM_component_10,species_block,0.0
3163,Nb__mean__OFM_component_11,species_block,9.466682740562814e-07
3164,Nb__mean__OFM_component_12,species_block,0.0
3165,Nb__mean__OFM_component_13,species_block,0.0
3166,Nb__mean__OFM_component_14,species_block,0.0
3167,Nb__mean__OFM_component_15,species_block,0.0
3168,Nb__mean__OFM_component_16,species_block,0.0
3169,Nb__mean__OFM_component_17,species_block,0.0
3170,Nb__mean__OFM_component_18,species_block,0.0
3171,Nb__mean__OFM_component_19,species_block,0.0
3172,Nb__mean__OFM_component_20,species_block,0.0
3173,Nb__mean__OFM_component_21,species_block,0.0
3174,Nb__mean__OFM_component_22,species_block,0.0
3175,Nb__mean__OFM_component_23,species_block,0.0
3176,Nb__mean__OFM_component_24,species_block,0.0
3177,Nb__mean__OFM_component_25,species_block,0.0
3178,Nb__mean__OFM_component_26,species_block,0.0
3179,Nb__mean__OFM_component_27,species_block,0.0
3180,Nb__mean__OFM_component_28,species_block,0.0
3181,Nb__mean__OFM_component_29,species_block,0.0
3182,Nb__mean__OFM_component_30,species_block,0.0
3183,Nb__mean__OFM_component_31,species_block,0.0
3184,Nb__mean__atomic_mass_norm,species_block,9.735313225633042e-07
3185,Nb__mean__atomic_number_norm,species_block,3.1314760523024173e-07
3186,Nb__mean__atomic_radius_norm,species_block,1.030730765431187e-06
3187,Nb__mean__electron_affinity_norm,species_block,1.3256715194947327e-06
3188,Nb__std__magmom,species_block,0.0
3189,Nb__std__OFM_component_0,species_block,0.0
3190,Nb__std__OFM_component_1,species_block,0.0
3191,Nb__std__OFM_component_2,species_block,0.0
3192,Nb__std__OFM_component_3,species_block,0.0
3193,Nb__std__OFM_component_4,species_block,0.0
3194,Nb__std__OFM_component_5,species_block,0.0
3195,Nb__std__OFM_component_6,species_block,0.0
3196,Nb__std__OFM_component_7,species_block,0.0
3197,Nb__std__OFM_component_8,species_block,0.0
3198,Nb__std__OFM_component_9,species_block,0.0
3199,Nb__std__OFM_component_10,species_block,0.0
3200,Nb__std__OFM_component_11,species_block,0.0
3201,Nb__std__OFM_component_12,species_block,0.0
3202,Nb__std__OFM_component_13,species_block,0.0
3203,Nb__std__OFM_component_14,species_block,0.0
3204,Nb__std__OFM_component_15,species_block,0.0
3205,Nb__std__OFM_component_16,species_block,0.0
3206,Nb__std__OFM_component_17,species_block,0.0
3207,Nb__std__OFM_component_18,species_block,0.0
3208,Nb__std__OFM_component_19,species_block,0.0
3209,Nb__std__OFM_component_20,species_block,0.0
3210,Nb__std__OFM_component_21,species_block,0.0
3211,Nb__std__OFM_component_22,species_block,0.0
3212,Nb__std__OFM_component_23,species_block,0.0
3213,Nb__std__OFM_component_24,species_block,0.0
3214,Nb__std__OFM_component_25,species_block,0.0
3215,Nb__std__OFM_component_26,species_block,0.0
3216,Nb__std__OFM_component_27,species_block,0.0
3217,Nb__std__OFM_component_28,species_block,0.0
3218,Nb__std__OFM_component_29,species_block,0.0
3219,Nb__std__OFM_component_30,species_block,0.0
3220,Nb__std__OFM_component_31,species_block,0.0
3221,Nb__std__atomic_mass_norm,species_block,0.0
3222,Nb__std__atomic_number_norm,species_block,0.0
3223,Nb__std__atomic_radius_norm,species_block,0.0
3224,Nb__std__electron_affinity_norm,species_block,0.0
3225,Nd__count,species_block,1.0314388527200702e-06
3226,Nd__mean__magmom,species_block,2.198944794199375e-07
3227,Nd__mean__OFM_component_0,species_block,0.0
3228,Nd__mean__OFM_component_1,species_block,4.51486095472937e-07
3229,Nd__mean__OFM_component_2,species_block,0.0
3230,Nd__mean__OFM_component_3,species_block,0.0
3231,Nd__mean__OFM_component_4,species_block,0.0
3232,Nd__mean__OFM_component_5,species_block,0.0
3233,Nd__mean__OFM_component_6,species_block,0.0
3234,Nd__mean__OFM_component_7,species_block,0.0
3235,Nd__mean__OFM_component_8,species_block,0.0
3236,Nd__mean__OFM_component_9,species_block,0.0
3237,Nd__mean__OFM_component_10,species_block,0.0
3238,Nd__mean__OFM_component_11,species_block,0.0
3239,Nd__mean__OFM_component_12,species_block,0.0
3240,Nd__mean__OFM_component_13,species_block,0.0
3241,Nd__mean__OFM_component_14,species_block,0.0
3242,Nd__mean__OFM_component_15,species_block,0.0
3243,Nd__mean__OFM_component_16,species_block,0.0
3244,Nd__mean__OFM_component_17,species_block,0.0
3245,Nd__mean__OFM_component_18,species_block,0.0
3246,Nd__mean__OFM_component_19,species_block,0.0
3247,Nd__mean__OFM_component_20,species_block,0.0
3248,Nd__mean__OFM_component_21,species_block,2.3360611106648215e-07
3249,Nd__mean__OFM_component_22,species_block,0.0
3250,Nd__mean__OFM_component_23,species_block,0.0
3251,Nd__mean__OFM_component_24,species_block,0.0
3252,Nd__mean__OFM_component_25,species_block,0.0
3253,Nd__mean__OFM_component_26,species_block,0.0
3254,Nd__mean__OFM_component_27,species_block,0.0
3255,Nd__mean__OFM_component_28,species_block,0.0
3256,Nd__mean__OFM_component_29,species_block,0.0
3257,Nd__mean__OFM_component_30,species_block,0.0
3258,Nd__mean__OFM_component_31,species_block,0.0
3259,Nd__mean__atomic_mass_norm,species_block,2.413823284544092e-07
3260,Nd__mean__atomic_number_norm,species_block,2.942902322455329e-07
3261,Nd__mean__atomic_radius_norm,species_block,3.287014052904347e-07
3262,Nd__mean__electron_affinity_norm,species_block,2.1310280062370804e-07
3263,Nd__std__magmom,species_block,0.0
3264,Nd__std__OFM_component_0,species_block,0.0
3265,Nd__std__OFM_component_1,species_block,0.0
3266,Nd__std__OFM_component_2,species_block,0.0
3267,Nd__std__OFM_component_3,species_block,0.0
3268,Nd__std__OFM_component_4,species_block,0.0
3269,Nd__std__OFM_component_5,species_block,0.0
3270,Nd__std__OFM_component_6,species_block,0.0
3271,Nd__std__OFM_component_7,species_block,0.0
3272,Nd__std__OFM_component_8,species_block,0.0
3273,Nd__std__OFM_component_9,species_block,0.0
3274,Nd__std__OFM_component_10,species_block,0.0
3275,Nd__std__OFM_component_11,species_block,0.0
3276,Nd__std__OFM_component_12,species_block,0.0
3277,Nd__std__OFM_component_13,species_block,0.0
3278,Nd__std__OFM_component_14,species_block,0.0
3279,Nd__std__OFM_component_15,species_block,0.0
3280,Nd__std__OFM_component_16,species_block,0.0
3281,Nd__std__OFM_component_17,species_block,0.0
3282,Nd__std__OFM_component_18,species_block,0.0
3283,Nd__std__OFM_component_19,species_block,0.0
3284,Nd__std__OFM_component_20,species_block,0.0
3285,Nd__std__OFM_component_21,species_block,0.0
3286,Nd__std__OFM_component_22,species_block,0.0
3287,Nd__std__OFM_component_23,species_block,0.0
3288,Nd__std__OFM_component_24,species_block,0.0
3289,Nd__std__OFM_component_25,species_block,0.0
3290,Nd__std__OFM_component_26,species_block,0.0
3291,Nd__std__OFM_component_27,species_block,0.0
3292,Nd__std__OFM_component_28,species_block,0.0
3293,Nd__std__OFM_component_29,species_block,0.0
3294,Nd__std__OFM_component_30,species_block,0.0
3295,Nd__std__OFM_component_31,species_block,0.0
3296,Nd__std__atomic_mass_norm,species_block,0.0
3297,Nd__std__atomic_number_norm,species_block,0.0
3298,Nd__std__atomic_radius_norm,species_block,0.0
3299,Nd__std__electron_affinity_norm,species_block,0.0
3300,Ni__count,species_block,5.344076337872004e-06
3301,Ni__mean__magmom,species_block,2.832360951900679e-06
3302,Ni__mean__OFM_component_0,species_block,0.0
3303,Ni__mean__OFM_component_1,species_block,9.98845322504567e-07
3304,Ni__mean__OFM_component_2,species_block,0.0
3305,Ni__mean__OFM_component_3,species_block,0.0
3306,Ni__mean__OFM_component_4,species_block,0.0
3307,Ni__mean__OFM_component_5,species_block,0.0
3308,Ni__mean__OFM_component_6,species_block,0.0
3309,Ni__mean__OFM_component_7,species_block,0.0
3310,Ni__mean__OFM_component_8,species_block,0.0
3311,Ni__mean__OFM_component_9,species_block,0.0
3312,Ni__mean__OFM_component_10,species_block,0.0
3313,Ni__mean__OFM_component_11,species_block,0.0
3314,Ni__mean__OFM_component_12,species_block,0.0
3315,Ni__mean__OFM_component_13,species_block,0.0
3316,Ni__mean__OFM_component_14,species_block,0.0
3317,Ni__mean__OFM_component_15,species_block,2.779346493364161e-06
3318,Ni__mean__OFM_component_16,species_block,0.0
3319,Ni__mean__OFM_component_17,species_block,0.0
3320,Ni__mean__OFM_component_18,species_block,0.0
3321,Ni__mean__OFM_component_19,species_block,0.0
3322,Ni__mean__OFM_component_20,species_block,0.0
3323,Ni__mean__OFM_component_21,species_block,0.0
3324,Ni__mean__OFM_component_22,species_block,0.0
3325,Ni__mean__OFM_component_23,species_block,0.0
3326,Ni__mean__OFM_component_24,species_block,0.0
3327,Ni__mean__OFM_component_25,species_block,0.0
3328,Ni__mean__OFM_component_26,species_block,0.0
3329,Ni__mean__OFM_component_27,species_block,0.0
3330,Ni__mean__OFM_component_28,species_block,0.0
3331,Ni__mean__OFM_component_29,species_block,0.0
3332,Ni__mean__OFM_component_30,species_block,0.0
3333,Ni__mean__OFM_component_31,species_block,0.0
3334,Ni__mean__atomic_mass_norm,species_block,2.389386954881962e-06
3335,Ni__mean__atomic_number_norm,species_block,2.197293078015606e-06
3336,Ni__mean__atomic_radius_norm,species_block,2.4512785978527978e-06
3337,Ni__mean__electron_affinity_norm,species_block,3.0020643355174464e-06
3338,Ni__std__magmom,species_block,9.528789576793346e-07
3339,Ni__std__OFM_component_0,species_block,0.0
3340,Ni__std__OFM_component_1,species_block,0.0
3341,Ni__std__OFM_component_2,species_block,0.0
3342,Ni__std__OFM_component_3,species_block,0.0
3343,Ni__std__OFM_component_4,species_block,0.0
3344,Ni__std__OFM_component_5,species_block,0.0
3345,Ni__std__OFM_component_6,species_block,0.0
3346,Ni__std__OFM_component_7,species_block,0.0
3347,Ni__std__OFM_component_8,species_block,0.0
3348,Ni__std__OFM_component_9,species_block,0.0
3349,Ni__std__OFM_component_10,species_block,0.0
3350,Ni__std__OFM_component_11,species_block,0.0
3351,Ni__std__OFM_component_12,species_block,0.0
3352,Ni__std__OFM_component_13,species_block,0.0
3353,Ni__std__OFM_component_14,species_block,0.0
3354,Ni__std__OFM_component_15,species_block,0.0
3355,Ni__std__OFM_component_16,species_block,0.0
3356,Ni__std__OFM_component_17,species_block,0.0
3357,Ni__std__OFM_component_18,species_block,0.0
3358,Ni__std__OFM_component_19,species_block,0.0
3359,Ni__std__OFM_component_20,species_block,0.0
3360,Ni__std__OFM_component_21,species_block,0.0
3361,Ni__std__OFM_component_22,species_block,0.0
3362,Ni__std__OFM_component_23,species_block,0.0
3363,Ni__std__OFM_component_24,species_block,0.0
3364,Ni__std__OFM_component_25,species_block,0.0
3365,Ni__std__OFM_component_26,species_block,0.0
3366,Ni__std__OFM_component_27,species_block,0.0
3367,Ni__std__OFM_component_28,species_block,0.0
3368,Ni__std__OFM_component_29,species_block,0.0
3369,Ni__std__OFM_component_30,species_block,0.0
3370,Ni__std__OFM_component_31,species_block,0.0
3371,Ni__std__atomic_mass_norm,species_block,1.365760055875853e-09
3372,Ni__std__atomic_number_norm,species_block,0.0
3373,Ni__std__atomic_radius_norm,species_block,5.3762389811709e-08
3374,Ni__std__electron_affinity_norm,species_block,2.589888990394229e-07
3375,Np__count,species_block,2.5592556405740654e-07
3376,Np__mean__magmom,species_block,2.796609428824581e-07
3377,Np__mean__OFM_component_0,species_block,0.0
3378,Np__mean__OFM_component_1,species_block,1.2890719311485554e-07
3379,Np__mean__OFM_component_2,species_block,0.0
3380,Np__mean__OFM_component_3,species_block,0.0
3381,Np__mean__OFM_component_4,species_block,0.0
3382,Np__mean__OFM_component_5,species_block,0.0
3383,Np__mean__OFM_component_6,species_block,0.0
3384,Np__mean__OFM_component_7,species_block,0.0
3385,Np__mean__OFM_component_8,species_block,1.3433885804900568e-07
3386,Np__mean__OFM_component_9,species_block,0.0
3387,Np__mean__OFM_component_10,species_block,0.0
3388,Np__mean__OFM_component_11,species_block,0.0
3389,Np__mean__OFM_component_12,species_block,0.0
3390,Np__mean__OFM_component_13,species_block,0.0
3391,Np__mean__OFM_component_14,species_block,0.0
3392,Np__mean__OFM_component_15,species_block,0.0
3393,Np__mean__OFM_component_16,species_block,0.0
3394,Np__mean__OFM_component_17,species_block,0.0
3395,Np__mean__OFM_component_18,species_block,0.0
3396,Np__mean__OFM_component_19,species_block,0.0
3397,Np__mean__OFM_component_20,species_block,0.0
3398,Np__mean__OFM_component_21,species_block,2.0383348795846245e-07
3399,Np__mean__OFM_component_22,species_block,0.0
3400,Np__mean__OFM_component_23,species_block,0.0
